geneSPN23F_RS07495,gene-SPN23F_RS07495,gene-SPN23F_RS07495,0_0_10531,1_0_10517,2_0_10521,3_0_10523,4_0_10522,5_0_10585,6_0_10545,7_0_10526,8_0_10544,9_0_10506,10_0_10516,11_0_10553,12_0_10541,13_0_10494,14_0_10527,15_0_10547,16_0_10557,17_0_10543,18_0_10562,19_0_10550,20_0_10545,21_0_10530,22_0_10557,23_0_10530,24_0_10570,25_0_10523,26_0_10490,27_0_10538,28_0_10506,29_0_10494,30_0_10512,31_0_10523,32_0_10529,33_0_10567,34_0_10523,35_0_10584,36_0_10634,37_0_10628,38_0_10629,39_0_10615,40_0_10617,41_0_10632,42_0_10600,43_0_10660,44_0_10549,45_0_10636,46_0_10638,47_0_10591,48_0_10560,49_0_10562,50_0_10573,51_0_10558,52_0_10562,53_0_10566,54_0_10589,55_0_10503,56_0_10619,57_0_10600,58_0_10576,59_0_10594,60_0_10548,61_0_10544,62_0_10546,63_0_10545,64_0_10525,65_0_10582,66_0_10490,67_0_10598,68_0_10597,69_0_10607,70_0_10596,71_0_10601,72_0_10570,73_0_10553,74_0_10564,75_0_10565,76_0_10531,77_0_10536,78_0_10537,79_0_10533,80_0_10519,81_0_10557,82_0_10538,83_0_10543,84_0_10542,85_0_10543,86_0_10610,87_0_10579,88_0_10550,89_0_10512,90_0_10564,91_0_10551,92_0_10532,93_0_10544,94_0_10545,95_0_10553,96_0_10546,97_0_10546,98_0_10463,99_0_10530
geneSPN23F_RS07570,gene-SPN23F_RS07570,gene-SPN23F_RS07570,0_0_10325,1_0_10314,2_0_10318,3_0_10320,4_0_10319,5_0_10383,6_0_10345,7_0_10322,8_0_10343,9_0_10305,10_0_10316,11_0_10350,12_0_10339,13_0_10291,14_0_10326,15_0_10345,16_0_10357,17_0_10343,18_0_10361,19_0_10348,20_0_10343,21_0_10326,22_0_10353,23_0_10326,24_0_6226,25_0_10324,26_0_10290,27_0_10338,28_0_10306,29_0_10296,30_0_10313,31_0_10323,32_0_10330,33_0_10361,34_0_10325,35_0_10386,36_0_10434,37_0_10428,38_0_10428,39_0_10415,40_0_10417,41_0_10431,42_0_10400,43_0_10456,44_0_10346,45_0_10434,46_0_10436,47_0_10391,48_0_10361,49_0_10363,50_0_10373,51_0_10357,52_0_10358,53_0_10364,54_0_10388,55_0_10301,56_0_10419,57_0_10398,58_0_10369,59_0_10386,60_0_10343,61_0_10340,62_0_10342,63_0_10341,64_0_10320,65_0_10380,66_0_10287,67_0_10394,68_0_10393,69_0_10404,70_0_10393,71_0_10396,72_0_10365,73_0_10350,74_0_10359,75_0_10360,76_0_10327,77_0_10333,78_0_10332,79_0_10329,80_0_10315,81_0_10354,82_0_10333,83_0_10339,84_0_10337,85_0_10338,86_0_10403,87_0_10376,88_0_10347,89_0_10309,90_0_10359,91_0_10347,92_0_10329,93_0_10342,94_0_10343,95_0_10350,96_0_10343,97_0_10343,98_0_10262,99_0_10328
geneSPN23F_RS07585,gene-SPN23F_RS07585,gene-SPN23F_RS07585,0_0_5804,1_0_5811,2_0_5810,3_0_5812,4_0_5812,5_0_5859,6_0_5831,7_0_5811,8_0_5820,9_0_5799,10_0_5804,11_0_5819,12_0_5825,13_0_5797,14_0_5821,15_0_5825,16_0_5833,17_0_5826,18_0_5830,19_0_5819,20_0_5819,21_0_5809,22_0_5819,23_0_5810,24_0_5838,25_0_5798,26_0_5793,27_0_5814,28_0_5792,29_0_5792,30_0_5793,31_0_5810,32_0_5798,33_0_5820,34_0_5800,35_0_5841,36_0_5863,37_0_5858,38_0_5866,39_0_5862,40_0_5860,41_0_5857,42_0_5850,43_0_5879,44_0_5814,45_0_5872,46_0_5873,47_0_5839,48_0_5829,49_0_5838,50_0_5826,51_0_5822,52_0_5829,53_0_5821,54_0_5840,55_0_5801,56_0_5853,57_0_5847,58_0_5828,59_0_5838,60_0_5813,61_0_5797,62_0_5796,63_0_5795,64_0_5800,65_0_5839,66_0_5792,67_0_5841,68_0_5841,69_0_5850,70_0_5847,71_0_5844,72_0_5818,73_0_5805,74_0_5808,75_0_5806,76_0_5796,77_0_5814,78_0_5798,79_0_5784,80_0_5786,81_0_5806,82_0_5797,83_0_5794,84_0_5798,85_0_5799,86_0_5846,87_0_5816,88_0_5827,89_0_5785,90_0_5826,91_0_5805,92_0_5799,93_0_5798,94_0_5798,95_0_5813,96_0_5805,97_0_5806,98_0_5758,99_0_5819
geneSPN23F_RS07595,gene-SPN23F_RS07595,gene-SPN23F_RS07595,0_0_1688,1_0_1677,2_0_1686,3_0_1685,4_0_1684,5_0_1695,6_0_1687,7_0_1678,8_0_1688,9_0_1675,10_0_1682,11_0_1684,12_0_1694,13_0_1682,14_0_1681,15_0_1683,16_0_1692,17_0_1689,18_0_1688,19_0_1689,20_0_1688,21_0_1679,22_0_1689,23_0_1679,24_0_1688,25_0_1676,26_0_1672,27_0_1675,28_0_1673,29_0_1676,30_0_1677,31_0_1685,32_0_1685,33_0_1689,34_0_1682,35_0_1692,36_0_1692,37_0_1693,38_0_1696,39_0_1700,40_0_1701,41_0_1707,42_0_1695,43_0_1706,44_0_1682,45_0_1700,46_0_1700,47_0_1687,48_0_1686,49_0_1686,50_0_1687,51_0_1684,52_0_1688,53_0_1689,54_0_1693,55_0_1687,56_0_1694,57_0_1689,58_0_1688,59_0_1690,60_0_1678,61_0_1680,62_0_1685,63_0_1685,64_0_1681,65_0_1696,66_0_1679,67_0_1695,68_0_1695,69_0_1693,70_0_1699,71_0_1697,72_0_1685,73_0_1680,74_0_1682,75_0_1680,76_0_1680,77_0_1686,78_0_1684,79_0_1677,80_0_1677,81_0_1681,82_0_1679,83_0_1680,84_0_1678,85_0_1678,86_0_1701,87_0_1685,88_0_1687,89_0_1682,90_0_1694,91_0_1687,92_0_1681,93_0_1678,94_0_1678,95_0_1687,96_0_1683,97_0_1683,98_0_1667,99_0_1680
geneSPN23F_RS07590,gene-SPN23F_RS07590,gene-SPN23F_RS07590,0_0_8835,1_0_8828,2_0_8832,3_0_8839,4_0_8838,5_0_8900,6_0_8856,7_0_8832,8_0_8849,9_0_8815,10_0_8827,11_0_8852,12_0_8854,13_0_8807,14_0_8835,15_0_8848,16_0_8859,17_0_8855,18_0_8864,19_0_8848,20_0_8849,21_0_8828,22_0_8852,23_0_8828,24_0_8879,25_0_8841,26_0_8814,27_0_8846,28_0_8824,29_0_8817,30_0_8826,31_0_8844,32_0_8848,33_0_8860,34_0_8842,35_0_8887,36_0_8937,37_0_8925,38_0_8932,39_0_8920,40_0_8918,41_0_8926,42_0_8903,43_0_8946,44_0_8851,45_0_8934,46_0_8936,47_0_8897,48_0_8871,49_0_8877,50_0_8881,51_0_8868,52_0_8871,53_0_8867,54_0_8897,55_0_8817,56_0_8922,57_0_8911,58_0_9599,59_0_9617,60_0_9580,61_0_9566,62_0_9566,63_0_9566,64_0_9551,65_0_9603,66_0_8802,67_0_9617,68_0_9616,69_0_9626,70_0_9617,71_0_9621,72_0_9594,73_0_9576,74_0_9587,75_0_9588,76_0_9562,77_0_8841,78_0_9563,79_0_9562,80_0_9549,81_0_9584,82_0_9564,83_0_9569,84_0_9568,85_0_9569,86_0_9631,87_0_9606,88_0_8860,89_0_9544,90_0_9592,91_0_9578,92_0_9564,93_0_9575,94_0_9576,95_0_9587,96_0_9577,97_0_9577,98_0_9491,99_0_8841
geneSPN23F_RS07540,gene-SPN23F_RS07540,gene-SPN23F_RS07540,0_0_6198,1_0_6207,2_0_6204,3_0_6208,4_0_6209,5_0_6257,6_0_6228,7_0_6209,8_0_6218,9_0_6195,10_0_6202,11_0_6218,12_0_6219,13_0_6190,14_0_6217,15_0_6221,16_0_6227,17_0_6224,18_0_6226,19_0_6214,20_0_6215,21_0_6204,22_0_6217,23_0_6205,24_0_6238,25_0_6198,26_0_6193,27_0_6214,28_0_6192,29_0_6192,30_0_6195,31_0_6213,32_0_6202,33_0_6221,34_0_6202,35_0_6243,36_0_6271,37_0_6263,38_0_6275,39_0_6269,40_0_6267,41_0_6268,42_0_6257,43_0_6286,44_0_6214,45_0_6275,46_0_6276,47_0_6246,48_0_6234,49_0_6242,50_0_6233,51_0_6227,52_0_6237,53_0_6227,54_0_6242,55_0_6193,56_0_6258,57_0_6252,58_0_6227,59_0_6241,60_0_6217,61_0_6197,62_0_6197,63_0_6196,64_0_6199,65_0_6239,66_0_6185,67_0_6242,68_0_6242,69_0_6249,70_0_6244,71_0_6245,72_0_6220,73_0_6209,74_0_6212,75_0_6210,76_0_6195,77_0_6207,78_0_6199,79_0_6184,80_0_6184,81_0_6205,82_0_6197,83_0_6193,84_0_6197,85_0_6198,86_0_6247,87_0_6216,88_0_6221,89_0_6182,90_0_6225,91_0_6205,92_0_6199,93_0_6196,94_0_6196,95_0_6212,96_0_6203,97_0_6204,98_0_6156,99_0_6217
geneSPN23F_RS07565,gene-SPN23F_RS07565,gene-SPN23F_RS07565,0_0_1533,1_0_1523,2_0_1531,3_0_1531,4_0_1530,5_0_1538,6_0_1530,7_0_1522,8_0_1531,9_0_1520,10_0_1526,11_0_1528,12_0_1536,13_0_1526,14_0_1524,15_0_1526,16_0_1534,17_0_1531,18_0_1532,19_0_1533,20_0_1532,21_0_1525,22_0_1532,23_0_1525,24_0_1533,25_0_1519,26_0_1516,27_0_1518,28_0_1516,29_0_1519,30_0_1521,31_0_1528,32_0_1528,33_0_1533,34_0_1526,35_0_1536,36_0_1536,37_0_1534,38_0_1539,39_0_1543,40_0_1544,41_0_1548,42_0_1539,43_0_1546,44_0_1528,45_0_1543,46_0_1543,47_0_1529,48_0_1529,49_0_1530,50_0_1529,51_0_1526,52_0_1534,53_0_1531,54_0_1534,55_0_1531,56_0_1535,57_0_1530,58_0_1527,59_0_1529,60_0_1520,61_0_1521,62_0_1524,63_0_1524,64_0_1522,65_0_1536,66_0_1524,67_0_1537,68_0_1537,69_0_1533,70_0_1541,71_0_1539,72_0_1525,73_0_1522,74_0_1523,75_0_1521,76_0_1520,77_0_1532,78_0_1524,79_0_1519,80_0_1519,81_0_1522,82_0_1522,83_0_1521,84_0_1518,85_0_1518,86_0_1542,87_0_1523,88_0_1532,89_0_1524,90_0_1533,91_0_1527,92_0_1521,93_0_1518,94_0_1518,95_0_1527,96_0_1523,97_0_1523,98_0_1510,99_0_1526
geneSPN23F_RS07510,gene-SPN23F_RS07510,gene-SPN23F_RS07510,0_0_10001,1_0_9992,2_0_9994,3_0_9999,4_0_9998,5_0_10062,6_0_10022,7_0_10000,8_0_10017,9_0_9980,10_0_9993,11_0_10027,12_0_10014,13_0_9966,14_0_10002,15_0_10021,16_0_10033,17_0_10019,18_0_10036,19_0_10025,20_0_10019,21_0_10002,22_0_10030,23_0_10002,24_0_10047,25_0_10003,26_0_9975,27_0_10017,28_0_9989,29_0_9978,30_0_9992,31_0_10005,32_0_10010,33_0_10035,34_0_10006,35_0_10066,36_0_10112,37_0_10103,38_0_10105,39_0_10091,40_0_10091,41_0_10105,42_0_10080,43_0_10132,44_0_10022,45_0_10110,46_0_10112,47_0_10066,48_0_10037,49_0_10038,50_0_10051,51_0_10035,52_0_10037,53_0_10040,54_0_10066,55_0_9981,56_0_10095,57_0_10078,58_0_10042,59_0_10060,60_0_10022,61_0_10016,62_0_10015,63_0_10014,64_0_9998,65_0_10055,66_0_9965,67_0_10070,68_0_10069,69_0_10079,70_0_10070,71_0_10072,72_0_10042,73_0_10025,74_0_10032,75_0_10034,76_0_10004,77_0_10010,78_0_10009,79_0_10006,80_0_9990,81_0_10029,82_0_10011,83_0_10014,84_0_10013,85_0_10014,86_0_10077,87_0_10052,88_0_10025,89_0_9987,90_0_10038,91_0_10025,92_0_10008,93_0_10019,94_0_10020,95_0_10031,96_0_10020,97_0_10020,98_0_9935,99_0_10005
geneSPN23F_RS07505,gene-SPN23F_RS07505,gene-SPN23F_RS07505,0_0_6252,1_0_6261,2_0_6258,3_0_6262,4_0_6263,5_0_6311,6_0_6281,7_0_6262,8_0_6271,9_0_6249,10_0_6254,11_0_6272,12_0_6272,13_0_6244,14_0_6270,15_0_6274,16_0_6280,17_0_6276,18_0_6279,19_0_6267,20_0_6268,21_0_6257,22_0_6270,23_0_6258,24_0_6292,25_0_6251,26_0_6246,27_0_6267,28_0_6245,29_0_6245,30_0_6249,31_0_6266,32_0_6255,33_0_6274,34_0_6255,35_0_6295,36_0_6323,37_0_6318,38_0_6327,39_0_6322,40_0_6320,41_0_6320,42_0_6310,43_0_6338,44_0_6267,45_0_6327,46_0_6328,47_0_6298,48_0_6287,49_0_6295,50_0_6286,51_0_6280,52_0_6290,53_0_6280,54_0_6296,55_0_6247,56_0_6312,57_0_6307,58_0_6282,59_0_6298,60_0_6273,61_0_6253,62_0_6252,63_0_6251,64_0_6252,65_0_6292,66_0_6237,67_0_6297,68_0_6297,69_0_6305,70_0_6300,71_0_6299,72_0_6275,73_0_6263,74_0_6265,75_0_6265,76_0_6249,77_0_6260,78_0_6253,79_0_6238,80_0_6238,81_0_6259,82_0_6251,83_0_6247,84_0_6251,85_0_6252,86_0_6302,87_0_6270,88_0_6274,89_0_6236,90_0_6279,91_0_6259,92_0_6254,93_0_6251,94_0_6251,95_0_6266,96_0_6259,97_0_6260,98_0_6211,99_0_6271
geneSPN23F_RS07635,gene-SPN23F_RS07635,gene-SPN23F_RS07635,0_0_11282,1_0_11267,2_0_11269,3_0_11269,4_0_11268,5_0_11337,6_0_11297,7_0_11276,8_0_11298,9_0_11256,10_0_11265,11_0_11303,12_0_11295,13_0_11246,14_0_11276,15_0_11298,16_0_11304,17_0_11290,18_0_11312,19_0_11300,20_0_11296,21_0_11283,22_0_11306,23_0_11283,24_0_11327,25_0_11267,26_0_11241,27_0_11293,28_0_11250,29_0_11239,30_0_11258,31_0_11268,32_0_11276,33_0_11319,34_0_11265,35_0_11330,36_0_11387,37_0_11377,38_0_11384,39_0_11366,40_0_11366,41_0_11386,42_0_11353,43_0_11415,44_0_11297,45_0_11389,46_0_11391,47_0_11338,48_0_11311,49_0_11311,50_0_11323,51_0_11308,52_0_11320,53_0_11319,54_0_11337,55_0_11248,56_0_11367,57_0_11347,58_0_11333,59_0_11352,60_0_11311,61_0_11295,62_0_11298,63_0_11297,64_0_11279,65_0_11341,66_0_11238,67_0_11360,68_0_11359,69_0_11364,70_0_11353,71_0_11369,72_0_11340,73_0_11313,74_0_11325,75_0_11326,76_0_11290,77_0_11287,78_0_11299,79_0_11297,80_0_11283,81_0_11314,82_0_11295,83_0_11306,84_0_11305,85_0_11306,86_0_11372,87_0_11345,88_0_11304,89_0_11273,90_0_11327,91_0_11309,92_0_11288,93_0_11301,94_0_11302,95_0_11315,96_0_11306,97_0_11306,98_0_11216,99_0_11276
geneSPN23F_RS07490,gene-SPN23F_RS07490,gene-SPN23F_RS07490,0_0_2820,1_0_2815,2_0_2817,3_0_2821,4_0_2821,5_0_2843,6_0_2830,7_0_2819,8_0_2826,9_0_2812,10_0_2819,11_0_2819,12_0_2830,13_0_2814,14_0_2826,15_0_2822,16_0_2832,17_0_2832,18_0_2828,19_0_2823,20_0_2823,21_0_2820,22_0_2820,23_0_2820,24_0_2828,25_0_2803,26_0_2808,27_0_2815,28_0_2803,29_0_2806,30_0_2805,31_0_2815,32_0_2808,33_0_2823,34_0_2811,35_0_2827,36_0_2831,37_0_2831,38_0_2840,39_0_2837,40_0_2836,41_0_2845,42_0_2831,43_0_2852,44_0_2817,45_0_2843,46_0_2843,47_0_2827,48_0_2819,49_0_2829,50_0_2823,51_0_2823,52_0_2824,53_0_2825,54_0_2827,55_0_2820,56_0_2836,57_0_2827,58_0_2837,59_0_2843,60_0_2823,61_0_2819,62_0_2822,63_0_2822,64_0_2822,65_0_2846,66_0_2806,67_0_2847,68_0_2847,69_0_2849,70_0_2847,71_0_2843,72_0_2826,73_0_2820,74_0_2822,75_0_2824,76_0_2816,77_0_2823,78_0_2819,79_0_2809,80_0_2811,81_0_2817,82_0_2820,83_0_2818,84_0_2817,85_0_2817,86_0_2839,87_0_2820,88_0_2833,89_0_2809,90_0_2827,91_0_2821,92_0_2813,93_0_2813,94_0_2813,95_0_2823,96_0_2818,97_0_2818,98_0_2794,99_0_2818
geneSPN23F_RS07530,gene-SPN23F_RS07530,gene-SPN23F_RS07530,0_0_7058,1_0_7060,2_0_7061,3_0_7063,4_0_7063,5_0_7115,6_0_7082,7_0_7066,8_0_7074,9_0_7050,10_0_7053,11_0_7080,12_0_7078,13_0_7038,14_0_7071,15_0_7072,16_0_7087,17_0_7079,18_0_7079,19_0_7068,20_0_7070,21_0_7055,22_0_7076,23_0_7056,24_0_7096,25_0_7055,26_0_7043,27_0_7066,28_0_7046,29_0_7044,30_0_7046,31_0_7065,32_0_7058,33_0_7084,34_0_7057,35_0_7104,36_0_7144,37_0_7132,38_0_7140,39_0_7134,40_0_7132,41_0_7135,42_0_7121,43_0_7148,44_0_7071,45_0_7140,46_0_7142,47_0_7104,48_0_7091,49_0_7099,50_0_7096,51_0_7084,52_0_7103,53_0_7084,54_0_7109,55_0_7045,56_0_7129,57_0_7119,58_0_7080,59_0_7097,60_0_7078,61_0_7059,62_0_7056,63_0_7055,64_0_7060,65_0_7098,66_0_7034,67_0_7099,68_0_7099,69_0_7109,70_0_7103,71_0_7106,72_0_7083,73_0_7068,74_0_7074,75_0_7076,76_0_7054,77_0_7060,78_0_7054,79_0_7049,80_0_7037,81_0_7062,82_0_7057,83_0_7057,84_0_7054,85_0_7056,86_0_7110,87_0_7082,88_0_7080,89_0_7040,90_0_7080,91_0_7067,92_0_7061,93_0_7062,94_0_7062,95_0_7076,96_0_7067,97_0_7068,98_0_7014,99_0_7075
geneSPN23F_RS13035,gene-SPN23F_RS13035,gene-SPN23F_RS13035,0_0_9082,1_0_9072,2_0_9078,3_0_9084,4_0_9083,5_0_9145,6_0_9100,7_0_9078,8_0_9095,9_0_9063,10_0_9073,11_0_9099,12_0_9096,13_0_9050,14_0_9082,15_0_9095,16_0_9107,17_0_9100,18_0_9111,19_0_9095,20_0_9097,21_0_9075,22_0_9100,23_0_9075,24_0_9126,25_0_9085,26_0_9059,27_0_9092,28_0_9069,29_0_9061,30_0_9070,31_0_9089,32_0_9090,33_0_9106,34_0_9086,35_0_9135,36_0_9184,37_0_9173,38_0_9177,39_0_9165,40_0_9163,41_0_9173,42_0_9149,43_0_9195,44_0_9098,45_0_9180,46_0_9182,47_0_9146,48_0_9116,49_0_9122,50_0_9130,51_0_9114,52_0_9119,53_0_9116,54_0_9144,55_0_9062,56_0_9170,57_0_9156,58_0_9119,59_0_9137,60_0_9100,61_0_9088,62_0_9087,63_0_9086,64_0_9076,65_0_9125,66_0_9048,67_0_9135,68_0_9134,69_0_9143,70_0_9137,71_0_9136,72_0_9117,73_0_9099,74_0_9107,75_0_9114,76_0_9085,77_0_9088,78_0_9087,79_0_9083,80_0_9070,81_0_9105,82_0_9090,83_0_9093,84_0_9090,85_0_9091,86_0_9151,87_0_9122,88_0_9104,89_0_9065,90_0_9113,91_0_9098,92_0_9086,93_0_9097,94_0_9098,95_0_9109,96_0_9099,97_0_9099,98_0_9017,99_0_9087
group_45,gene-SPN23F_RS07615,gene-SPN23F_RS07615,0_0_5427,1_0_5429,2_0_5431,3_0_5433,4_0_5433,5_0_5478,6_0_5452,7_0_5431,8_0_5440,9_0_5422,10_0_5429,11_0_5440,12_0_5449,13_0_5422,14_0_5444,15_0_5447,16_0_5458,17_0_5449,18_0_5455,19_0_5443,20_0_5443,21_0_5433,22_0_5439,23_0_5434,24_0_5459,25_0_5422,26_0_5415,27_0_5435,28_0_5413,29_0_5414,30_0_5415,31_0_5432,32_0_5418,33_0_5442,34_0_5421,35_0_5465,36_0_5483,37_0_5480,38_0_5486,39_0_5483,40_0_5481,41_0_5478,42_0_5472,43_0_5498,44_0_5436,45_0_5491,46_0_5492,47_0_5464,48_0_5453,49_0_5460,50_0_5449,51_0_5446,52_0_5454,53_0_5448,54_0_5466,55_0_5423,56_0_5476,57_0_5472,58_0_5435,59_0_5447,60_0_5421,61_0_5410,62_0_5412,63_0_5411,64_0_5417,65_0_5449,66_0_5413,67_0_5452,68_0_5452,69_0_5460,70_0_5458,71_0_5456,72_0_5437,73_0_5425,74_0_5429,75_0_5426,76_0_5417,77_0_5432,78_0_5419,79_0_5404,80_0_5407,81_0_5425,82_0_5418,83_0_5413,84_0_5419,85_0_5420,86_0_5465,87_0_5432,88_0_5447,89_0_5404,90_0_5441,91_0_5423,92_0_5417,93_0_5416,94_0_5416,95_0_5430,96_0_5423,97_0_5424,98_0_5379,99_0_5436
geneSPN23F_RS07615,gene-SPN23F_RS07615,gene-SPN23F_RS07615,0_0_11238,1_0_11225,2_0_11227,3_0_11227,4_0_11226,5_0_11295,6_0_11255,7_0_11234,8_0_11256,9_0_11214,10_0_11223,11_0_11259,12_0_11253,13_0_11203,14_0_11234,15_0_11256,16_0_11262,17_0_11249,18_0_11271,19_0_11258,20_0_11254,21_0_11241,22_0_11262,23_0_11241,24_0_11285,25_0_11225,26_0_11199,27_0_11251,28_0_11208,29_0_11197,30_0_11216,31_0_11226,32_0_11234,33_0_11275,34_0_11223,35_0_11288,36_0_11345,37_0_11335,38_0_11342,39_0_11324,40_0_11324,41_0_11344,42_0_11311,43_0_11373,44_0_11253,45_0_11347,46_0_11349,47_0_11296,48_0_11269,49_0_11269,50_0_11281,51_0_11266,52_0_11278,53_0_11277,54_0_11295,55_0_11206,56_0_11325,57_0_11305,58_0_11290,59_0_11308,60_0_11267,61_0_11252,62_0_11255,63_0_11254,64_0_11236,65_0_11298,66_0_11196,67_0_11317,68_0_11316,69_0_11321,70_0_11310,71_0_11325,72_0_11296,73_0_11270,74_0_11282,75_0_11283,76_0_11247,77_0_11244,78_0_11256,79_0_11254,80_0_11240,81_0_11271,82_0_11252,83_0_11263,84_0_11261,85_0_11262,86_0_11329,87_0_11302,88_0_11261,89_0_11230,90_0_11284,91_0_11266,92_0_11245,93_0_11258,94_0_11259,95_0_11272,96_0_11263,97_0_11263,98_0_11173,99_0_11234
geneSPN23F_RS02705,gene-SPN23F_RS02705,gene-SPN23F_RS02705,0_0_792,1_0_790,2_0_796,3_0_798,4_0_797,5_0_797,6_0_793,7_0_789,8_0_793,9_0_792,10_0_793,11_0_792,12_0_796,13_0_793,14_0_790,15_0_793,16_0_795,17_0_793,18_0_794,19_0_794,20_0_796,21_0_794,22_0_793,23_0_794,24_0_792,25_0_792,26_0_788,27_0_791,28_0_790,29_0_792,30_0_788,31_0_793,32_0_794,33_0_794,34_0_795,35_0_795,36_0_795,37_0_794,38_0_798,39_0_798,40_0_800,41_0_803,42_0_796,43_0_799,44_0_791,45_0_796,46_0_796,47_0_797,48_0_793,49_0_793,50_0_791,51_0_793,52_0_796,53_0_794,54_0_799,55_0_792,56_0_794,57_0_794,58_0_795,59_0_796,60_0_792,61_0_791,62_0_791,63_0_792,64_0_795,65_0_798,66_0_792,67_0_800,68_0_800,69_0_799,70_0_802,71_0_802,72_0_798,73_0_794,74_0_793,75_0_794,76_0_791,77_0_793,78_0_796,79_0_792,80_0_795,81_0_793,82_0_793,83_refound_-3636,84_0_790,85_0_790,86_0_800,87_0_793,88_0_792,89_0_792,90_0_794,91_0_793,92_0_790,93_0_789,94_0_789,95_0_795,96_0_791,97_0_791,98_0_787,99_0_788
geneSPN23F_RS06035,gene-SPN23F_RS06035,gene-SPN23F_RS06035,0_0_1176,1_0_1171,2_0_1177,3_0_1178,4_0_1177,5_0_1182,6_0_1176,7_0_1171,8_0_1176,9_0_1173,10_0_1173,11_0_1174,12_0_1178,13_0_1173,14_0_1171,15_0_1176,16_0_1178,17_0_1176,18_0_1177,19_0_1177,20_0_1177,21_0_1175,22_0_1176,23_0_1175,24_0_1176,25_0_1171,26_0_1164,27_0_1171,28_0_1171,29_0_1168,30_0_1170,31_0_1176,32_0_1176,33_0_1177,34_0_1177,35_0_1184,36_0_1185,37_0_1182,38_0_1190,39_0_1189,40_0_1191,41_0_1196,42_0_1187,43_0_1191,44_0_1171,45_0_1188,46_0_1188,47_0_1183,48_0_1181,49_0_1182,50_0_1180,51_0_1180,52_0_1182,53_0_1181,54_0_1186,55_0_1173,56_0_1185,57_0_1184,58_0_1175,59_0_1171,60_0_1170,61_0_1172,62_0_1174,63_0_1175,64_0_1175,65_0_1182,66_0_1171,67_0_1184,68_0_1184,69_0_1181,70_0_1187,71_0_1186,72_0_1176,73_0_1173,74_0_1174,75_0_1173,76_0_1171,77_0_1175,78_0_1175,79_0_1171,80_0_1175,81_0_1173,82_0_1172,83_0_1172,84_0_1171,85_0_1171,86_0_1188,87_0_1177,88_0_1173,89_0_1179,90_0_1181,91_0_1179,92_0_1175,93_0_1172,94_0_1172,95_0_1181,96_0_1174,97_0_1174,98_0_1164,99_0_1171
geneSPN23F_RS11480,gene-SPN23F_RS11480,gene-SPN23F_RS11480,0_0_5449,1_0_5451,2_0_5453,3_0_5455,4_0_5455,5_0_5500,6_0_5474,7_0_5453,8_0_5462,9_0_5444,10_0_5451,11_0_5462,12_0_5471,13_0_5444,14_0_5466,15_0_5469,16_0_5480,17_0_5471,18_0_5477,19_0_5465,20_0_5465,21_0_5455,22_0_5461,23_0_5456,24_0_5481,25_0_5444,26_0_5437,27_0_5457,28_0_5435,29_0_5436,30_0_5437,31_0_5453,32_0_5440,33_0_5464,34_0_5443,35_0_5487,36_0_5505,37_0_5502,38_0_5508,39_0_5505,40_0_5503,41_0_5500,42_0_5494,43_0_5520,44_0_5458,45_0_5513,46_0_5514,47_0_5486,48_0_5475,49_0_5482,50_0_5471,51_0_5468,52_0_5476,53_0_5470,54_0_5488,55_0_5445,56_0_5500,57_0_5496,58_0_5459,59_0_5471,60_0_5445,61_0_5434,62_0_5436,63_0_5435,64_0_5441,65_0_5474,66_0_5435,67_0_5477,68_0_5477,69_0_5484,70_0_5482,71_0_5480,72_0_5460,73_0_5448,74_0_5452,75_0_5449,76_0_5440,77_0_5454,78_0_5442,79_0_5427,80_0_5430,81_0_5448,82_0_5441,83_0_5436,84_0_5442,85_0_5443,86_0_5488,87_0_5455,88_0_5469,89_0_5427,90_0_5464,91_0_5446,92_0_5440,93_0_5439,94_0_5439,95_0_5453,96_0_5446,97_0_5447,98_0_5402,99_0_5458
geneSPN23F_RS00510,gene-SPN23F_RS00510,gene-SPN23F_RS00510,0_0_4829,1_0_4819,2_0_4828,3_0_4830,4_0_4830,5_0_4873,6_0_4852,7_0_4832,8_0_4836,9_0_4819,10_0_4827,11_0_4839,12_0_4844,13_0_4820,14_0_4837,15_0_4842,16_0_4848,17_0_4840,18_0_4847,19_0_4833,20_0_4837,21_0_4828,22_0_4836,23_0_4829,24_0_4851,25_0_4818,26_0_4816,27_0_4835,28_0_4815,29_0_4814,30_0_4810,31_0_4831,32_0_4815,33_0_4841,34_0_4818,35_0_4859,36_0_4877,37_0_4877,38_0_4878,39_0_4876,40_0_4874,41_0_4872,42_0_4862,43_0_4893,44_0_4836,45_0_4887,46_0_4888,47_0_4862,48_0_4847,49_0_4855,50_0_4846,51_0_4844,52_0_4848,53_0_4846,54_0_4861,55_0_4826,56_0_4871,57_0_4868,58_0_4831,59_0_4841,60_0_4819,61_0_4813,62_0_4811,63_0_4810,64_0_4817,65_0_4850,66_0_4813,67_0_4854,68_0_4854,69_0_4861,70_0_4856,71_0_4852,72_0_4830,73_0_4821,74_0_4822,75_0_4824,76_0_4815,77_0_4831,78_0_4816,79_0_4800,80_0_4801,81_0_4822,82_0_4816,83_0_4810,84_0_4815,85_0_4816,86_0_4857,87_0_4826,88_0_4846,89_0_4803,90_0_4839,91_0_4819,92_0_4819,93_0_4815,94_0_4815,95_0_4826,96_0_4820,97_0_4821,98_0_4780,99_0_4829
